"COUNTRY","Pays","SERIES","Séries","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","MXN","Peso mexicain","0","Unités","2020","2020",194204.712402832,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","MXN","Peso mexicain","0","Unités","2020","2020",181942.325397873,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","MXN","Peso mexicain","0","Unités","2020","2020",183577.366127729,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","MXN","Peso mexicain","0","Unités","2020","2020",180288.53826166,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","MXN","Peso mexicain","0","Unités","2020","2020",180435.393337179,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","MXN","Peso mexicain","0","Unités","2020","2020",180775.234872151,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","MXN","Peso mexicain","0","Unités","2020","2020",183149.873048866,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","MXN","Peso mexicain","0","Unités","2020","2020",181001.797687794,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","MXN","Peso mexicain","0","Unités","2020","2020",180500.674805093,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","MXN","Peso mexicain","0","Unités","2020","2020",184490.996725248,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","MXN","Peso mexicain","0","Unités","2020","2020",185979.083504005,,
"MEX","Mexique","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","MXN","Peso mexicain","0","Unités","2020","2020",179975.85464313,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",16110.6866892687,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",17046.4785207923,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",16977.9491809188,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",17277.1034229135,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",17362.9991925189,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",17484.3700695604,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",17456.8945189237,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",17523.0926176875,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",17371.2403339263,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",17513.0591679796,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",16407.2574266034,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",16554.7026903653,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",16258.1216429791,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",16271.364790351,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",16302.0111368586,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",16516.1520728679,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",16322.4421961596,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",16277.2517649564,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",16637.0923837669,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",16771.2855837208,,
"MEX","Mexique","USDPPP","En prix constants 2020 à 2020 PPP USD","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",16229.9243523757,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",36276.2031406002,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",36894.4161928477,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",35482.8621693295,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",34274.6151715204,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",33722.4417464503,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",33774.2303634152,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",34734.2701093157,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",35384.0373621652,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",34490.6946374104,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",33716.6288503397,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",33454.8881677654,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",33753.9496079948,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",34300.2995372214,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",34555.7071678365,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",34635.8533629395,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",35626.5366185137,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",36920.6882031229,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",37902.659531917,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",38810.8301118814,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",39537.252010571,,
"ISR","Israel","USDPPP","En prix constants 2020 à 2020 PPP USD","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",39321.7103925356,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",28640.0053914608,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",29807.7236776844,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",29892.6715686062,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",30516.9268311091,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",32012.9688846243,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",33232.9225539187,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",34323.215087887,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",35081.1216460331,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",35608.5179281152,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",35926.5793703328,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",36976.1109988297,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",36856.7846021919,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",35730.420177285,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",35193.4141089646,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",35879.2655017795,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",36635.9479194711,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",38048.9341606502,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",38705.8105759538,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",39376.8734926802,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",40532.8461694317,,
"SVN","Slovenie","USDPPP","En prix constants 2020 à 2020 PPP USD","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",41445.1742823172,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",12744.0335388387,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",13189.9841415705,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",13978.2523319379,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",15332.6647745981,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",16554.4516967913,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",17660.7768566833,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",19269.6519341551,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",22405.1384365077,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",22692.8543790954,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",22216.1392807988,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",21990.5401912126,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",21483.0297721717,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",21807.7087871146,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",22326.7107882809,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",23528.107980173,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",24633.060399567,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",24932.2835687872,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",26417.3581993049,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",27919.8352648357,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",29948.4043811778,,
"EST","Estonie","USDPPP","En prix constants 2020 à 2020 PPP USD","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",30720.2630723187,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2000","2000","ISK","Couronne islandaise","0","Unités",,,3474524.36411317,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2001","2001","ISK","Couronne islandaise","0","Unités",,,3721843.57935666,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2002","2002","ISK","Couronne islandaise","0","Unités",,,4036847.84324986,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2003","2003","ISK","Couronne islandaise","0","Unités",,,3978593.32744006,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2004","2004","ISK","Couronne islandaise","0","Unités",,,4367627.05334196,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2005","2005","ISK","Couronne islandaise","0","Unités",,,4764368.15907614,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2006","2006","ISK","Couronne islandaise","0","Unités",,,5381234.72135811,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2007","2007","ISK","Couronne islandaise","0","Unités",,,5805221.13342785,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2008","2008","ISK","Couronne islandaise","0","Unités",,,5889842.17797142,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2009","2009","ISK","Couronne islandaise","0","Unités",,,5773588.26646138,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2010","2010","ISK","Couronne islandaise","0","Unités",,,6169648.26874758,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2011","2011","ISK","Couronne islandaise","0","Unités",,,6672695.83975007,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2012","2012","ISK","Couronne islandaise","0","Unités",,,7021042.61644509,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2013","2013","ISK","Couronne islandaise","0","Unités",,,7393990.51928996,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2014","2014","ISK","Couronne islandaise","0","Unités",,,7689084.30407543,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2015","2015","ISK","Couronne islandaise","0","Unités",,,8261238.47966006,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2016","2016","ISK","Couronne islandaise","0","Unités",,,8997696.54350631,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2017","2017","ISK","Couronne islandaise","0","Unités",,,9775303.3926871,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2018","2018","ISK","Couronne islandaise","0","Unités",,,10574961.5768093,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2019","2019","ISK","Couronne islandaise","0","Unités",,,10713906.9252469,,
"ISL","Islande","CPNCU","Prix courants en monnaie nationale","2020","2020","ISK","Couronne islandaise","0","Unités",,,10567185.2227947,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","ISK","Couronne islandaise","0","Unités","2020","2020",8425553.55937444,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","ISK","Couronne islandaise","0","Unités","2020","2020",8356406.48682864,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","ISK","Couronne islandaise","0","Unités","2020","2020",8596581.95312524,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","ISK","Couronne islandaise","0","Unités","2020","2020",8382352.55015209,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","ISK","Couronne islandaise","0","Unités","2020","2020",8898056.74930463,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","ISK","Couronne islandaise","0","Unités","2020","2020",9580649.61939693,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","ISK","Couronne islandaise","0","Unités","2020","2020",10087397.4159524,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","ISK","Couronne islandaise","0","Unités","2020","2020",10389069.8110946,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","ISK","Couronne islandaise","0","Unités","2020","2020",9211392.8168034,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","ISK","Couronne islandaise","0","Unités","2020","2020",7793982.32481813,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","ISK","Couronne islandaise","0","Unités","2020","2020",8022210.49236453,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","ISK","Couronne islandaise","0","Unités","2020","2020",8369507.59307395,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","ISK","Couronne islandaise","0","Unités","2020","2020",8320090.56331241,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","ISK","Couronne islandaise","0","Unités","2020","2020",8449859.45473446,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","ISK","Couronne islandaise","0","Unités","2020","2020",8570477.03860555,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","ISK","Couronne islandaise","0","Unités","2020","2020",9140523.18930126,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","ISK","Couronne islandaise","0","Unités","2020","2020",9856474.98202843,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","ISK","Couronne islandaise","0","Unités","2020","2020",10811858.8237982,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","ISK","Couronne islandaise","0","Unités","2020","2020",11346596.2170443,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","ISK","Couronne islandaise","0","Unités","2020","2020",11021755.8068295,,
"ISL","Islande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","ISK","Couronne islandaise","0","Unités","2020","2020",10567185.2227947,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",53810.3437248817,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",53368.731465813,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",54902.6276430351,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",53534.4376803548,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",56828.0159623286,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",61187.4395544976,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",64423.8171909718,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",66350.4674888443,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",58829.1570594322,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",49776.7731139144,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",51234.3670935655,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",53452.4025297103,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",53136.7974672545,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",53965.5749004533,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",54735.9069150361,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",58376.5435915252,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",62949.0161045306,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",69050.6369122972,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",72465.7719215692,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",70391.1575943075,,
"ISL","Islande","USDPPP","En prix constants 2020 à 2020 PPP USD","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",67488.0131063208,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2000","2000","NZD","Dollar néo-zélandais","0","Unités",,,38211.8073357512,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2001","2001","NZD","Dollar néo-zélandais","0","Unités",,,39751.8462765666,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2002","2002","NZD","Dollar néo-zélandais","0","Unités",,,41311.2995474325,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2003","2003","NZD","Dollar néo-zélandais","0","Unités",,,43034.3168291125,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2004","2004","NZD","Dollar néo-zélandais","0","Unités",,,45141.0098704793,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2005","2005","NZD","Dollar néo-zélandais","0","Unités",,,46794.0126517165,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2006","2006","NZD","Dollar néo-zélandais","0","Unités",,,48482.4784927699,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2007","2007","NZD","Dollar néo-zélandais","0","Unités",,,52166.3408630186,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2008","2008","NZD","Dollar néo-zélandais","0","Unités",,,53537.1165404191,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2009","2009","NZD","Dollar néo-zélandais","0","Unités",,,55620.4174561228,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2010","2010","NZD","Dollar néo-zélandais","0","Unités",,,56902.2982047788,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2011","2011","NZD","Dollar néo-zélandais","0","Unités",,,58567.4598068543,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2012","2012","NZD","Dollar néo-zélandais","0","Unités",,,60292.6389562239,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2013","2013","NZD","Dollar néo-zélandais","0","Unités",,,59923.5449311326,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2014","2014","NZD","Dollar néo-zélandais","0","Unités",,,60689.4658937872,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2015","2015","NZD","Dollar néo-zélandais","0","Unités",,,62243.542426127,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2016","2016","NZD","Dollar néo-zélandais","0","Unités",,,64722.5646542608,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2017","2017","NZD","Dollar néo-zélandais","0","Unités",,,66188.5667363231,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2018","2018","NZD","Dollar néo-zélandais","0","Unités",,,68607.4595918008,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2019","2019","NZD","Dollar néo-zélandais","0","Unités",,,71217.3928288151,,
"NZL","Nouvelle-Zélande","CPNCU","Prix courants en monnaie nationale","2020","2020","NZD","Dollar néo-zélandais","0","Unités",,,72772.8212755399,,
"NZL","Nouvelle-Zélande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","NZD","Dollar néo-zélandais","0","Unités","2020","2020",53035.7835768889,,
"NZL","Nouvelle-Zélande","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","NZD","Dollar néo-zélandais","0","Unités","2020","2020",54014.6887271582,,
