id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
31102;Boissière - Etienne Dolet;True;21;13;8;0;8;True;True;2022-03-11T06:00:09+01:00;48.876111,2.4677312;Montreuil;93064
21008;Victor Hugo - Galliéni;True;34;14;20;14;6;True;True;2022-03-11T06:00:41+01:00;48.83802015441127,2.2460845112800603;Boulogne-Billancourt;92012
44013;Edouard Tremblay - Julian Grimau;True;30;28;2;0;2;True;True;2022-03-11T05:56:47+01:00;48.78138382511671,2.3723508417606354;Vitry-sur-Seine;94081
11039;Richard Lenoir - Jean-Pierre Timbaud;True;36;7;27;23;4;True;True;2022-03-11T06:00:12+01:00;48.86580427668637,2.369337074966926;Paris;75111
8054;Bertie Albrecht - Hoche;True;32;30;2;2;0;True;True;2022-03-11T05:55:50+01:00;48.87614039826388,2.301303138307601;Paris;75108
16008;Galilée - Kléber;True;33;31;2;1;1;True;True;2022-03-11T05:53:38+01:00;48.86741186571367,2.290781380114821;Paris;75116
15109;Cevennes - Bergers;True;29;0;29;23;6;True;True;2022-03-11T05:59:21+01:00;48.84240765130395,2.281037718057633;Paris;75115
17031;Place de la Porte de Champerret;True;28;15;12;10;2;True;True;2022-03-11T06:00:51+01:00;48.88561741628322,2.290781411279206;Paris;75117
21209;Molière - République;True;30;5;25;11;14;True;True;2022-03-11T05:57:44+01:00;48.81111581390707,2.3145738624448158;Montrouge;92049
5106;Cujas - Saint-Michel;True;19;17;2;1;1;True;True;2022-03-11T05:52:04+01:00;48.84819134858432,2.34183165485398;Paris;75105
35010;Hoche - Jean Lolive;True;24;2;22;2;20;True;True;2022-03-11T05:57:54+01:00;48.89110239200789,2.402843534946442;Pantin;93055
11026;Chemin Vert - Saint-Maur;True;45;11;32;20;12;True;True;2022-03-11T05:59:16+01:00;48.86112461407359,2.381299026310444;Paris;75111
15133;Saint Lambert - Blomet;True;27;0;27;16;11;True;True;2022-03-11T05:52:58+01:00;48.83659148147257,2.2930556908249855;Paris;75115
11030;Oberkampf - République;True;24;15;9;4;5;True;True;2022-03-11T05:59:27+01:00;48.865316087070475,2.3761147849099955;Paris;75111
15110;Place Robert Guillemard;True;24;0;23;20;3;True;True;2022-03-11T06:00:35+01:00;48.836191728066666,2.2811267160086417;Paris;75115
32604;Square du Théâtre du Garde-Chasse;True;50;45;4;0;4;True;True;2022-03-11T05:59:24+01:00;48.881287375060616,2.420119643211365;Les Lilas;93045
21006;Marcelin Berthelot;True;27;15;11;5;6;True;True;2022-03-11T05:58:04+01:00;48.8415473058801,2.233161628246308;Boulogne-Billancourt;92012
19024;Botzaris - Parc des Buttes Chaumont;True;20;16;4;0;4;True;True;2022-03-11T05:57:50+01:00;48.877951,2.381464;Paris;75119
10042;Enghien - Faubourg Poissonnière;True;16;16;0;0;0;False;False;2021-02-21T21:15:22+01:00;48.87242006305313,2.348395236282807;Paris;75110
9010;Rochechouart lamartine;True;24;4;20;20;0;True;True;2022-03-11T05:59:59+01:00;48.876719895109,2.344393021853951;Paris;75109
20131;Repos - Cimetière du Père Lachaise;True;33;24;8;2;6;True;True;2022-03-11T05:57:56+01:00;48.859358523592554,2.389613136684456;Paris;75111
15021;Joseph Liouville - Croix Nivert;True;64;5;58;54;4;True;True;2022-03-11T06:00:13+01:00;48.844835471244416,2.297508493065834;Paris;75115
31008;François Debergue - Croix de Chavaux;True;57;53;3;2;1;True;True;2022-03-11T05:56:24+01:00;48.857421708072074,2.437578141689301;Montreuil;93048
20134;Lieutenant Chauré - Etienne Marey;True;20;14;6;0;6;True;True;2022-03-11T05:59:56+01:00;48.86746195408435,2.405970990657807;Paris;75120
21015;Nationale - Place Jules Guesde;True;23;1;22;11;11;True;True;2022-03-11T05:56:45+01:00;48.82753962462998,2.2416052222251897;Boulogne-Billancourt;92012
15103;Cauchy - Cévennes;True;51;1;48;46;2;True;True;2022-03-11T05:57:28+01:00;48.8433725710224,2.275132834911347;Paris;75115
44003;Gabriel Péri - Danielle Casanova;True;20;3;16;5;11;True;True;2022-03-11T05:56:29+01:00;48.790114,2.4025777;Vitry-sur-Seine;94081
41601;Général De Gaulle - Alouette;True;26;2;24;12;12;True;True;2022-03-11T05:58:28+01:00;48.839109,2.4175664;Saint-Mandé;94067
15034;Lakanal - Commerce;True;53;49;3;3;0;True;True;2022-03-11T05:52:36+01:00;48.84442462786544,2.294059172272682;Paris;75115
17125;Marie-Georges Picquart - Pereire;True;32;29;3;1;2;True;True;2022-03-11T05:55:50+01:00;48.88863669349711,2.3111706599593163;Paris;75117
22203;Tertres - Fontaine;True;28;21;7;2;5;True;True;2022-03-11T06:00:30+01:00;48.787553654715644,2.306235730648041;Bagneux;92007
16108;Sablons - Georges Mandel;True;38;32;6;1;5;True;True;2022-03-11T05:56:27+01:00;48.863875,2.28189;Paris;75116
48010;Karl Marx.;True;16;15;1;0;1;True;True;2022-03-11T05:55:02+01:00;48.784527937293184,2.3646667979455587;Villejuif;94076
43005;Gare RER de Vincennes;True;51;44;5;3;2;True;True;2022-03-11T05:59:35+01:00;48.847563015126106,2.433383166790009;Vincennes;94080
41202;Gare Rer de Fontenay sous Bois;True;61;54;7;4;3;True;True;2022-03-11T05:55:09+01:00;48.8436279,2.4630465;Fontenay-sous-Bois;94033
19022;Marché Secrétan;True;26;2;24;6;18;True;True;2022-03-11T05:58:20+01:00;48.88125496379482,2.373463287949562;Paris;75119
42021;Raspail - Manufacture des Oeillets;True;32;12;20;6;14;True;True;2022-03-11T05:59:38+01:00;48.8094458,2.3903009;Ivry-sur-Seine;94041
11024;Mairie du 11ème;True;51;1;49;42;7;True;True;2022-03-11T06:00:35+01:00;48.858925,2.3789759;Paris;75111
31708;Noisy le Sec - Jean-Baptiste Clément;True;22;11;10;1;9;True;True;2022-03-11T06:00:28+01:00;48.87451538963655,2.415283620357514;Bagnolet;93045
24001;Arche - Léonard de Vinci;True;28;25;2;1;1;True;True;2022-03-11T05:59:42+01:00;48.89790972494496,2.2383723043644914;Courbevoie;92026
22402;Jean Jaurès - Salvador Allende;True;43;29;13;6;7;True;True;2022-03-11T05:58:21+01:00;48.821475594736775,2.3026576638221745;Malakoff;92046
22016;Charles de Gaulle - Sablonville;True;26;23;2;1;1;True;True;2022-03-11T05:57:10+01:00;48.87991924860035,2.2763770446181297;Neuilly-sur-Seine;92051
9116;Victoire - Chaussée d'Antin;True;24;22;1;1;0;True;True;2022-03-11T05:51:52+01:00;48.875065791004396,2.3316738009452824;Paris;75109
14136;Auguste Cain - Jean Moulin;True;40;33;7;3;4;True;True;2022-03-11T05:56:08+01:00;48.82577028927573,2.3210415244102482;Paris;75114
1119;Cossonnerie - Sébastopol;True;24;17;7;5;2;True;True;2022-03-11T05:59:49+01:00;48.86132665908402,2.349419631063938;Paris;75101
32302;Chemin Vert - Fraternité;True;20;7;13;1;12;True;True;2022-03-11T05:58:58+01:00;48.877141208359035,2.4461565166711807;Romainville;93063
17013;Legendre - Dulong;True;23;12;11;9;2;True;True;2022-03-11T05:59:24+01:00;48.885325169402904,2.316423766314984;Paris;75117
10014;Marseille - Beaurepaire;True;55;28;26;23;3;True;True;2022-03-11T06:00:57+01:00;48.871624306962985,2.3639265082738348;Paris;75110
13050;Quai Panhard et Levassor;True;57;43;13;12;1;True;True;2022-03-11T05:51:02+01:00;48.82837482809675,2.384273745805574;Paris;75113
9032;Mathurins - Auber;True;36;28;7;5;2;True;True;2022-03-11T05:55:06+01:00;48.872988840743595,2.3294984212276404;Paris;75109
8057;Hoche - Tilsitt;True;33;32;0;0;0;True;True;2022-03-11T05:51:43+01:00;48.87483645783703,2.297132313251496;Paris;75108
5123;Saint-Germain - Thenard;True;31;20;11;10;1;True;True;2022-03-11T05:59:43+01:00;48.850571,2.3471015;Paris;75105
17105;Place Madeleine Daniélou;True;42;36;6;2;4;True;True;2022-03-11T05:58:51+01:00;48.883498,2.282015;Paris;92051
42010;Mairie d'Ivry-sur-Seine;True;53;23;30;8;22;True;True;2022-03-11T05:59:10+01:00;48.81057120969284,2.3842826485633855;Ivry-sur-Seine;94041
5012;Estrapade - Ulm;True;16;15;1;1;0;True;True;2022-03-11T05:51:08+01:00;48.84512772828039,2.3454568170361734;Paris;75105
15046;Parc Georges Brassens - Brancion;True;29;20;9;4;5;True;True;2022-03-11T05:58:36+01:00;48.83227829269761,2.3022570088505745;Paris;75115
11105;Parmentier - République;True;50;30;20;10;10;True;True;2022-03-11T06:00:54+01:00;48.8644954,2.3750124;Paris;75111
46001;Place Paul Eluard;True;19;5;14;9;5;True;True;2022-03-11T06:00:46+01:00;48.7672039733195,2.4144977331161503;Choisy-le-Roi;94022
21701;Larmeroux - Baudelaire;True;29;13;14;5;9;True;True;2022-03-11T05:56:07+01:00;48.816939911291605,2.280989480484553;Vanves;92075
16040;Exelmans - Michel-Ange;True;33;13;18;13;5;True;True;2022-03-11T05:59:54+01:00;48.84309486651855,2.2597770800669053;Paris;75116
18009;Jean-François Lépine - Stephenson;True;22;4;17;3;14;True;True;2022-03-11T05:57:43+01:00;48.88611466796807,2.356855627529275;Paris;75118
17028;Reims - Raymond Pitet;True;37;34;2;2;0;True;True;2022-03-11T05:57:05+01:00;48.8888,2.296319;Paris;75117
22003;Beffroy;True;26;23;1;1;0;True;True;2022-03-11T05:58:09+01:00;48.886591074487995,2.261394560337067;Neuilly-sur-Seine;92051
21301;Saint-Vincent - Verdun;True;34;0;33;23;10;True;True;2022-03-11T05:59:50+01:00;48.819211549234495,2.254007756710053;Issy-les-Moulineaux;92040
16038;Molitor - Chardon-Lagache;True;34;19;15;10;5;True;True;2022-03-11T05:58:22+01:00;48.84520880183234,2.2656840831041336;Paris;75116
21110;Parc Roger Salengro;True;35;35;0;0;0;False;False;2022-03-11T05:58:04+01:00;48.905303858641844,2.310559451580048;Clichy;92024
14110;Abbé Carton - Plantes;True;25;16;9;4;5;True;True;2022-03-11T06:00:14+01:00;48.827673823165846,2.320918142795563;Paris;75114
21104;Madame de Sanzillon - Mozart;True;22;0;22;18;4;True;True;2022-03-11T05:59:59+01:00;48.90379820774301,2.3187401890754704;Clichy;93070
19032;Villette - Belleville;True;48;38;8;5;3;True;True;2022-03-11T05:59:16+01:00;48.872687731400255,2.3764613270759587;Paris;75119
19016;Hautpoul - Jean Jaurès;True;33;11;21;10;11;True;True;2022-03-11T05:59:19+01:00;48.88639367943585,2.386541454435452;Paris;75119
16136;Théophile Gautier - François Millet;True;30;2;27;22;5;True;True;2022-03-11T05:54:17+01:00;48.85034821320644,2.273029983043671;Paris;75116
9005;Square d'Anvers;True;33;30;3;0;3;True;True;2022-03-11T05:59:45+01:00;48.882633484310816,2.344884406212207;Paris;75109
8025;Miromesnil - La Boétie;True;35;32;3;2;1;True;True;2022-03-11T06:00:42+01:00;48.87372241291653,2.315848097205162;Paris;75108
19013;Laumière - Petit;True;34;1;33;15;18;True;True;2022-03-11T06:00:57+01:00;48.88467368538326,2.380039058625698;Paris;75119
13002;Arago - Glacière;True;27;16;9;7;2;True;True;2022-03-11T06:00:54+01:00;48.83486054775774,2.3445770524322067;Paris;75113
11004;Charonne - Faubourg Saint-Antoine;True;34;24;9;9;0;True;True;2022-03-11T06:00:25+01:00;48.85219190969573,2.3740932717919354;Paris;75112
11035;Parmentier - Abel Rabaud;True;52;18;33;14;19;True;True;2022-03-11T05:54:36+01:00;48.86921273836114,2.371688821240712;Paris;75111
20121;Boyer - Ménilmontant;True;19;14;5;0;5;True;True;2022-03-11T05:52:57+01:00;48.86889516267913,2.3919824145634565;Paris;75120
22006;Pierret - Madrid;True;28;26;2;1;1;True;True;2022-03-11T05:56:05+01:00;48.882976576876565,2.260125767248034;Neuilly-sur-Seine;92051
19008;Flandre - Alphonse Karr;True;26;14;12;8;4;True;True;2022-03-11T05:59:32+01:00;48.89465,2.381868;Paris;75119
42302;Aristide Briand - Gare de Bagneux;True;22;11;11;3;8;True;True;2022-03-11T05:58:45+01:00;48.79387269664978,2.321148812770844;Cachan;94016
31010;Stalingrad - Désiré Chevalier;True;42;24;17;2;15;True;True;2022-03-11T05:58:59+01:00;48.85670169739857,2.445072233676911;Montreuil;93048
19029;Seine - Flandre;True;19;13;6;3;3;True;True;2022-03-11T06:00:52+01:00;48.886785741479684,2.3746193200349808;Paris;75119
8013;Marignan - Champs-Elysées;True;35;34;0;0;0;True;True;2022-03-11T05:53:30+01:00;48.869495661232406,2.306613813900307;Paris;75108
11042;Grand Prieuré - Crussol;True;49;16;31;29;2;True;True;2022-03-11T05:56:52+01:00;48.86466062793517,2.369226553182906;Paris;75111
92008;Hôtel de Ville de Nanterre;True;38;3;35;12;23;True;True;2022-03-11T06:00:01+01:00;48.892371898250424,2.205548956990242;Nanterre;92050
32003;Wilson - Métallurgie;True;28;3;24;17;7;True;True;2022-03-11T06:00:24+01:00;48.909423010092326,2.3584435880184174;Saint-Denis;93066
11036;Jules Ferry - Faubourg du Temple Paris;True;58;22;35;32;3;True;True;2022-03-11T06:00:26+01:00;48.868397,2.3678933;Paris;75111
7102;Mairie du 7ème;True;27;23;4;3;1;True;True;2022-03-11T05:54:24+01:00;48.8577967,2.3192664;Paris;75107
23009;Anatole France - Louise Michel;True;50;41;9;5;4;True;True;2022-03-11T05:59:42+01:00;48.88873214926474,2.2881576418876652;Levallois-Perret;92044
15013;Volontaire - Lecourbe;True;31;0;29;16;13;True;True;2022-03-11T05:58:16+01:00;48.8435137879902,2.3065522313117985;Paris;75115
11007;Jean Macé - Faidherbe;True;63;20;43;40;3;True;True;2022-03-11T05:56:57+01:00;48.85337548425958,2.3828620836138725;Paris;75111
1002;Victoria - Place du Chatelet;True;22;21;1;1;0;True;True;2022-03-11T05:52:48+01:00;48.85799259152685,2.3469167947769165;Paris;75101
6013;Jacques Callot - Mazarine;True;28;8;18;17;1;True;True;2022-03-11T05:57:34+01:00;48.85528017533187,2.337574325501919;Paris;75106
42301;Gare Arcueil - Cachan;True;26;17;9;0;9;True;True;2022-03-11T05:58:28+01:00;48.799824,2.328171;Arcueil;94016
26007;Square Gilbert Thomain;True;20;16;4;0;4;True;True;2022-03-11T05:56:18+01:00;48.90717373809284,2.2695400938391685;Asnières-sur-Seine;92004
42504;Gare RER de Gentilly;True;30;9;21;7;14;True;True;2022-03-11T06:00:13+01:00;48.814280450380224,2.3410347104072575;Gentilly;94037
19005;Flandre - Riquet;True;21;11;10;3;7;True;True;2022-03-11T05:55:44+01:00;48.888013281448,2.3737595955229;Paris;75119
42015;Place Jean Ferrat;True;25;6;19;4;15;True;True;2022-03-11T05:57:11+01:00;48.8184945213025,2.3744174838066106;Ivry-sur-Seine;94041
14021;Place de la Porte de Châtillon;True;59;44;15;10;5;True;True;2022-03-11T05:55:55+01:00;48.8242469,2.3186306;Paris;75114
20111;Villiers de l'Isle Adam - Pyrénées;True;20;2;18;4;14;True;True;2022-03-11T05:53:32+01:00;48.867362,2.396222;Paris;75120
15025;Dupleix - du Guesclin;True;47;2;44;31;13;True;True;2022-03-11T06:00:26+01:00;48.85147910413369,2.296709530055523;Paris;75115
32016;Place de la Porte de Paris;True;40;28;10;5;5;True;True;2022-03-11T06:00:52+01:00;48.93009363207303,2.3564037680625916;Saint-Denis;93066
12115;Porte de Vincennes;True;33;33;0;0;0;True;True;2022-03-11T06:00:57+01:00;48.846454,2.415514;Paris;75112
15201;Place Amédée Gordini - Lefebvre;True;38;27;9;6;3;True;True;2022-03-11T05:59:40+01:00;48.83061737745046,2.2920634208276174;Paris;75115
17045;Place des Ternes.;True;46;43;3;1;2;True;True;2022-03-11T05:52:30+01:00;48.878438631226516,2.297727763652802;Paris;75117
9021;Saint Georges - d'Aumale;True;23;13;7;7;0;True;True;2022-03-11T05:55:32+01:00;48.87778639599673,2.337429821491241;Paris;75109
33018;Edouard Poisson - Victor Hugo;True;30;1;28;7;21;True;True;2022-03-11T06:00:53+01:00;48.91118557052621,2.379864752692811;Aubervilliers;93001
5006;Saint-Jacques - Soufflot;True;19;17;2;0;2;True;True;2022-03-11T05:56:50+01:00;48.8465255,2.343099;Paris;75105
12013;Montgallet - Reuilly;True;16;1;15;3;12;True;True;2022-03-11T05:53:30+01:00;48.844291,2.3896481;Paris;75112
41402;Victor Hugo - Ecoles;True;25;2;23;17;6;True;True;2022-03-11T05:58:35+01:00;48.80476007936134,2.4180373930262093;Alfortville;94002
24002;Gare de Courbevoie;True;36;26;7;6;1;True;True;2022-03-11T05:59:22+01:00;48.8993867,2.2506506;Courbevoie;92026
43003;Hôpital Bégin;True;26;16;10;2;8;True;True;2022-03-11T05:59:11+01:00;48.84571672113014,2.4272462725639348;Vincennes;94080
41102;Gare de Laplace;True;43;39;3;1;2;True;True;2022-03-11T05:59:35+01:00;48.80893199114179,2.3349460959434514;Arcueil;94003
12009;Charenton - Diderot;True;18;1;17;14;3;True;True;2022-03-11T05:58:36+01:00;48.84617146118711,2.3793068155646324;Paris;75112
11102;Alexandre Dumas - Voltaire;True;59;20;35;24;11;True;True;2022-03-11T06:00:41+01:00;48.85288867036487,2.389147640809553;Paris;75111
7005;Raspail - Bac;True;52;48;2;0;2;True;True;2022-03-11T05:57:23+01:00;48.855628721100935,2.3256602883338933;Paris;75107
33009;Félix Faure - Sadi Carnot;True;33;15;17;5;12;True;True;2022-03-11T05:59:42+01:00;48.90812110228388,2.378623187541962;Aubervilliers;93001
18012;Stephenson - Doudeauville;True;36;9;26;8;18;True;True;2022-03-11T06:00:50+01:00;48.888537048944826,2.3561610281467438;Paris;75118
5021;Jussieu - Fossés Saint-Bernard;True;39;33;5;3;2;True;True;2022-03-11T06:00:03+01:00;48.84718551002347,2.3534858599305153;Paris;75105
19125;Place de l'Édit de Nantes;True;30;15;14;12;2;True;True;2022-03-11T05:57:07+01:00;48.88879,2.3785;Paris;75119
25005;18 juin 1940 - Buzenval;True;25;19;6;2;4;True;True;2022-03-11T05:59:53+01:00;48.868807,2.185428;Rueil-Malmaison;92063
14036;Boulard - Daguerre;True;45;42;3;2;1;True;True;2022-03-11T05:53:03+01:00;48.83446472680611,2.3293386027216907;Paris;75114
22505;Mairie de La Garenne Colombes;True;22;15;7;3;4;True;True;2022-03-11T06:00:42+01:00;48.90663823468682,2.24679596722126;La Garenne-Colombes;92035
18201;Tristan Tzara -  Tchaïkovski;True;33;22;8;0;8;True;True;2022-03-11T05:55:55+01:00;48.89490221746837,2.3648490384221077;Paris;75118
14034;Ouest - Château;True;23;21;2;1;1;True;True;2022-03-11T05:57:51+01:00;48.83617286014242,2.319392143923804;Paris;75114
11009;Boulets - Voltaire;True;24;1;21;15;6;True;True;2022-03-11T06:00:34+01:00;48.85218705621031,2.389030158519745;Paris;75111
32010;Place aux Étoiles;True;40;34;6;3;3;True;True;2022-03-11T05:54:56+01:00;48.91835629408464,2.3523425683379173;Saint-Denis;93066
32303;Gaston Roussel - Commune de Paris;True;30;13;16;7;9;True;True;2022-03-11T06:00:28+01:00;48.89432034553156,2.432552274419542;Romainville;93063
16018;Flandrin - Henri Martin;True;18;7;10;8;2;True;True;2022-03-11T05:57:37+01:00;48.8643275,2.2724174;Paris;75116
42029;Stalingrad - Germaine Tailleferre;True;28;11;17;7;10;True;True;2022-03-11T05:56:08+01:00;48.80257200481316,2.3786691203713417;Ivry-sur-Seine;94081
17042;Porte Maillot - Pereire;True;52;45;5;2;3;True;True;2022-03-11T05:59:16+01:00;48.877775,2.284444;Paris;75117
8035;Bienfaisance - Place de Narvik;True;36;35;1;0;1;True;True;2022-03-11T06:00:59+01:00;48.87660163459077,2.3129771277308464;Paris;75108
8033;Commandant Rivière;True;27;27;0;0;0;True;True;2022-03-11T05:58:52+01:00;48.872933,2.309796;Paris;75108
21305;Place Jacques Madaule;True;25;11;14;10;4;True;True;2022-03-11T05:57:28+01:00;48.8239337873086,2.2606918215751652;Issy-les-Moulineaux;92040
21403;Gare de Clamart;True;14;1;13;3;10;True;True;2022-03-11T06:00:08+01:00;48.81383535598703,2.272278964519501;Clamart;92023
21313;Guynemer - Séverine;True;26;10;16;10;6;True;True;2022-03-11T05:56:37+01:00;48.83091743371036,2.2790706530213356;Issy-les-Moulineaux;92040
12030;Charenton - Wattignies;True;33;5;28;18;10;True;True;2022-03-11T05:57:59+01:00;48.83667579640627,2.391795855555629;Paris;75112
28001;Richard Wallace - Place du 8 Mai 1945;True;30;7;22;16;6;True;True;2022-03-11T05:58:58+01:00;48.87866794788021,2.2420343756675725;Puteaux;92062
5119;Jussieu - Guy de la Brosse;True;40;40;0;0;0;True;True;2022-03-11T01:43:46+01:00;48.845665,2.355653;Paris;75105
17102;Alfred Roll - Berthier;True;28;8;18;11;7;True;True;2022-03-11T05:58:14+01:00;48.88780857052871,2.30009529817631;Paris;75117
31705;Champeaux - Gallieni;True;50;36;10;2;8;True;True;2022-03-11T05:55:08+01:00;48.864459134684644,2.4161778017878532;Bagnolet;93006
16111;Faustin Hélie - Desbordes-Valmore;True;33;29;3;2;1;True;True;2022-03-11T05:56:11+01:00;48.859403,2.276522;Paris;75116
13014;Gare d'Austerlitz;True;14;1;13;11;2;True;True;2022-03-11T05:59:55+01:00;48.842524,2.364044;Paris;75113
7015;Varenne;True;47;33;14;11;3;True;True;2022-03-11T05:59:05+01:00;48.8572026618033,2.315277121961117;Paris;75107
21109;Guichet - Jean Jaurès;True;28;0;28;18;10;True;True;2022-03-11T05:58:54+01:00;48.905169868129036,2.3023840785026555;Clichy;92024
11115;Montreuil - Gonnet;True;24;5;19;8;11;True;True;2022-03-11T05:57:10+01:00;48.85050056492107,2.389085628786445;Paris;75111
20120;Evariste Galois;True;30;23;7;0;7;True;True;2022-03-11T05:56:48+01:00;48.87308753734472,2.4133380129933357;Paris;93006
35018;Ancien Canal - Hélène Brion;True;23;16;6;1;5;True;True;2022-03-11T05:58:24+01:00;48.89484799296163,2.4188338592648506;Pantin;93055
21502;Verdun - Place Henri IV;True;26;22;2;2;0;True;True;2022-03-11T05:53:23+01:00;48.870797375639214,2.2277003154158592;Suresnes;92073
18110;Departement - Pajol;True;19;2;17;8;9;True;True;2022-03-11T05:59:34+01:00;48.886674849730184,2.3613611608743668;Paris;75118
14001;Edgar Quinet - Gaité;True;27;26;0;0;0;True;True;2022-03-11T05:59:17+01:00;48.84116092896631,2.32459545135498;Paris;75114
