DATAFLOW,LAST UPDATE,freq,tax,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2008,2.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2009,2.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2010,2.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2011,2.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2012,2.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2013,2.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2014,2.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2015,2.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2016,2.22,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2017,2.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2018,2.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2019,2.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2020,2.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,1995,4.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,1996,4.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,1997,4.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,1998,4.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,1999,4.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2000,2.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2001,3.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2002,3.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2003,3.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2004,3.25,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2005,3.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2006,2.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2007,2.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2008,2.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2009,3.48,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2010,3.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2011,3.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2012,3.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2013,3.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2014,3.86,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2015,3.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2016,3.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2017,3.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2018,3.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2019,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SI,2020,2.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,1995,2.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,1996,2.21,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,1997,2.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,1998,2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,1999,2.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2000,2.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2001,2.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2002,2.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2003,2.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2004,2.5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2005,2.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2006,2.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2007,2.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2008,2.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2009,1.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2010,2.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2011,2.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2012,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2013,2.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2014,2.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2015,2.5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2016,2.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2017,2.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2018,2.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2019,2.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SK,2020,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,1995,5.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,1996,5.04,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,1997,5.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,1998,5.26,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,1999,5.33,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2000,5.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2001,5.86,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2002,6.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2003,6.33,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2004,6.33,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2005,6.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2006,6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2007,5.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2008,5.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2009,5.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2010,5.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2011,5.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2012,5.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2013,5.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2014,5.59,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2015,5.51,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2016,5.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2017,5.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2018,5.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2019,5.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,AT,2020,5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,1995,5.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,1996,6.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,1997,6.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,1998,5.78,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,1999,5.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2000,5.43,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2001,5.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2002,5.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2003,5.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2004,5.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2005,5.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2006,5.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2007,5.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2008,5.22,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2009,5.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2010,5.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2011,5.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2012,5.56,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2013,5.48,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2014,5.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2015,5.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2016,6.03,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2017,6.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2018,6.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2019,6.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BE,2020,5.82,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,1995,5.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,1996,3.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,1997,3.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,1998,7.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,1999,7.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2000,8.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2001,7.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2002,7.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2003,9.14,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2004,9.56,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2005,9.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2006,9.12,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2007,10.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2008,10.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2009,10.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2010,10.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2011,10.48,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2012,10.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2013,10.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2014,9.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2015,10.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2016,10.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2017,9.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2018,8.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2019,9.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,BG,2020,9.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2008,5.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2009,5.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2010,5.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2011,5.14,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2012,5.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2013,5.03,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2014,5.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2015,5.03,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2016,5.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2017,5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2018,5.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2019,5.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CH,2020,4.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,1995,10.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,1996,10.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,1997,9.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,1998,9.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,1999,8.9,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2000,9.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2001,9.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2002,9.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2003,12.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2004,12.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2005,10.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2006,9.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2007,8.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2008,8.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2009,8.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2010,8.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2011,8.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2012,8.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2013,8.56,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2014,9.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2015,9.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2016,9.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2017,9.12,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2018,8.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2019,7.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CY,2020,7.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,1995,7.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,1996,7.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,1997,6.84,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,1998,6.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,1999,7.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2000,6.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2001,7.19,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2002,6.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2003,6.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2004,7.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2005,7.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2006,6.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2007,6.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2008,6.72,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2009,7.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2010,6.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2011,6.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2012,6.43,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2013,5.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2014,6.21,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2015,5.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2016,5.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2017,5.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2018,5.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2019,5.67,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,CZ,2020,5.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,1995,5.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,1996,5.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,1997,5.41,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,1998,5.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,1999,5.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2000,5.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2001,6.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2002,6.56,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2003,6.84,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2004,6.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2005,6.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2006,6.26,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2007,5.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2008,5.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2009,5.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2010,5.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2011,5.78,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2012,5.53,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2013,5.36,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2014,5.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2015,4.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2016,4.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2017,4.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_TSCO_X_ISCO,DE,2018,4.45,
