DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1995,6.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1996,6.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1997,6.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1998,5.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1999,5.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2000,4.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2001,5.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2002,5.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2003,6.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2004,6.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2005,6.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2006,6.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2007,7.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2008,7.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2009,6.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2010,6.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2011,7.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2012,7.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2013,6.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2014,6.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2015,7.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2016,7.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2017,7.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2018,6.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2019,6.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1990,8.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1991,7.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1992,7.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1993,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1994,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1995,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1996,7.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1997,7.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1998,7.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1999,7.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2000,8.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2001,8.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2002,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2003,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2004,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2005,7.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2006,7.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2007,7.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2008,7.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2009,7.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2010,7.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2011,6.8,b
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2012,6.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2013,6.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2014,6.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2015,6.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2016,6.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2017,6.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2018,6.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2019,5.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1990,10.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1991,11.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1992,11.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1993,11.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1994,11.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1995,11.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1996,11.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1997,11.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1998,12.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1999,12.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2000,13.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2001,12.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2002,12.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2003,13.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2004,13.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2005,13.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2006,13.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2007,13.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2008,13.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2009,12.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2010,11.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2011,11.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2012,10.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2013,9.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2014,10.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2015,10.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2016,11.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2017,11.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2018,10.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2019,10.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1990,18.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1991,16.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1992,15.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1993,15.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1994,14.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1995,14.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1996,14.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1997,14.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1998,13.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1999,12.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2000,13.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2001,13.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2002,13.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2003,14.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2004,14.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2005,13.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2006,14.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2007,14.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2008,13.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2009,12.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2010,12.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2011,12.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2012,12.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2013,11.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2014,11.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2015,11.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2016,11.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2017,12.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2018,12.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2019,12.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1990,16.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1991,14.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1992,14.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1993,13.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1994,13.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1995,13.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1996,13.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1997,13.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1998,13.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,1999,12.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2000,12.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2001,12.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2002,12.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2003,12.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2004,12.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2005,12.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2006,12.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2007,12.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2008,12.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2009,11.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2010,11.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2011,11.6,b
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2012,11.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2013,11.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2014,11.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2015,11.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2016,11.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2017,10.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2018,10.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DE,2019,9.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1990,15.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1991,17.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1992,16.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1993,16.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1994,17.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1995,16.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1996,18.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1997,16.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1998,15.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,1999,15.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2000,14.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2001,14.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2002,14.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2003,15.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2004,14.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2005,13.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2006,15.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2007,14.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2008,13.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2009,12.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2010,12.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2011,11.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2012,10.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2013,10.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2014,9.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2015,9.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2016,9.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2017,9.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2018,9.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,DK,2019,8.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1990,24.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1991,22.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1992,16.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1993,12.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1994,13.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1995,12.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1996,13.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1997,12.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1998,11.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,1999,10.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2000,9.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2001,10.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2002,9.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2003,10.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2004,11.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2005,13.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2006,12.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2007,14.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2008,12.4,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2009,10.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2010,12.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2011,12.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2012,12.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2013,14.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2014,14.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2015,11.9,b
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2016,13.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2017,14.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2018,15.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EE,2019,10.7,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1990,10.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1991,10.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1992,10.0,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1993,9.9,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1994,10.2,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1995,10.3,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1996,10.6,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1997,11.1,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1998,11.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,1999,11.5,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2000,11.8,
ESTAT:SDG_13_10(1.0),17/08/21 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,EL,2001,11.7,
